text,label
"u cha , chỉ cần 2 con này raid 0 với nhau chắc thánh và 1 dàn máy_tính_cá_nhân đạt mức 1 tỉ đồng là 1 điều không xa_vời nữa rồi",neutral
"hic , có 1 tí cát mà hêt 200tr",neutral
Tinhte có event j chơi với giải_thưởng là ổ SSD đi ... . thèm lắm rồi .,neutral
"Đắt quá nhỉ , đang bán dòng Enterprise_SM863 và PM863 của Samsung vì giờ người_ta chuộng lắm , hơn cả Intel .",neutral
Phê quá dành cho doanh_nghiệp với ai cần lưu game hay phim nhạc nhiều . Mình thì cần khoảng 500gb là ok mong sao down giá nữa,neutral
Đã và khủng là đây,neutral
giá_trị chất_xám ở chỗ đó . đưa đống cát đấy cho mấy ông việt_nam chắc đc mấy chai coca • ﹏ •,neutral
mong ssd sớm phổ_cập . 2 năm nữa mua cái ổ ssd 1 tb giá bằng 70% giờ thì tốt,neutral
Bên box máy_tính đợi mòn chân mà mod không tổ_chức event gì hết,neutral
Vài năm nữa có thẻ nhớ 200TB giá ~ 2tr chăng,neutral
10 năm nữa sẽ lại rẻ như mấy thẻ nhớ 32GB bây_giờ !,neutral
"sao lại chỉ có 2700TB nhỉ 15.36 TB * 5 năm * 365 ngày , đúng là ra khoảng 2800TB Nhưng hành_động xóa cũng phải tính chứ nhỉ ? VD 1 ngày ghi đủ 15.36TB , xong xóa 15.36TB thì thành ghi xóa 30.72TB chứ ? như_thế cả vòng đời phải ghi xóa cỡ 11000TB .",neutral
Ghi toàn dung_lượng là mỗi cell nhớ được ghi 1 lần 1 ngày trong vòng 5 năm bảo_hành à ? Mà máy_chủ thường truy_xuất ổ_cứng tại 1 vùng nhất_định cường_độ lớn hơn vùng khác nhiều . Do_đó nếu ghi liên_tục vào 1 vùng thì tuổi_thọ chắc cũng ko được 1 năm nhỉ ? ? ?,neutral
"Đúng 16TB thì 400tr mình cũng mua chứ 15,36 TB thì gian_lận quá , gét .",neutral
ssd bây_giờ chả có cái nào nó ghi liên_tục 1 vùng cả . bao_giờ cũng ghi hết 1 lượt mới bắt_đầu ghi lượt khác . nên tuổi_thọ 5 năm là còn ít,neutral
"Chỉ là sx cái bộ_nhớ lớn , công_nghệ gì trong này vậy ! ? !",neutral
đắt hơn 20 lần cái laptop của em rồi,neutral
"CHắc bác chưa bao_giờ bước vào các fab của Samsung bên Hàn hay các fab của các hãng gia_công bán_dẫn toàn thế_giới nên mới comment vậy . Mỹ là đại_ca người quyết_định cho đám đàn_em phát_triển sẽ phát_triển như_thế_nào . Samsung hay hãng nào làm chip nhưng không làm được_cái máy để làm chip . CHỉ có đại_ca Mỹ , Hà_Lan , Đức , Nhật làm ra các máy đó thôi .",neutral
Giờ cũng quá rẻ rồi . Kingston_V300 120GB chỉ có 800k/cái . = giá HDD 10 năm trước,neutral
"Xóa ko tính là 1 bạn ơi , vì xóa chỉ là quên địa_chỉ thôi . Khi ghi là nó xóa cái cũ và ghi mới_rồi .",neutral
"Vẫn đang xài ssd 128GB , chán thiệt ! Trúng số phát là quất ngay em này !",neutral
Làm một cái xài chơi đi anh_em .,neutral
"Mình có 6 cái HDD thì 3 cái samsung 500GB chết có đi theo một_ít dữ_liệu quan_trọng , còn lại Seegate và WD .",neutral
"Cái quan_trọng là ghi nhé bạn , mà ko phải là cái dung_lượng ghi mà bạn thấy trên win đâu , khi ghi vào ổ_đĩa , dữ_liệu có_thể được nén lại để tăng tốc_độ , đối_với các dữ_liệu có_thể nén được thì lượng ghi ảnh_hưởng đến tuổi_thọ sẽ thấp hơn , đối_với các dữ_liệu không_thể nén được thì ngược_lại , có_thể tỉ_lệ 1 : 1 với dữ_liệu thật của dữ_liệu hoặc có_khi còn cao hơn làm ổ_đĩa mau hư hơn , chỉ chưa biết khi nào nó hư cho thôi : d",neutral
"Máy_tính ổ_cứng 320gb dùng k hết , ổ này chắc dùng cho doanh_nghiệp",neutral
"Khủng_long , đang dùng 1 con chỉ = 0.75% của con này",neutral
Đang định mua về lắp vào con lap mà nghe_nói ko vừa nên thôi,neutral
"500GB thì_có dòng SSD_T1 , T3 của Samsung ( mình đang sài ) cho tốc_độ đọc / ghi ~ 450MB / s giá trên Tiki , Lazada khoảng 5,2 tr . Giá mua bên Mỹ ship về khoảng 3,9 tr . Quá ổn , cần gì đợi ! .",neutral
120 gb nói làm_gì . mình mua dung_lượng cao để xem phim 4k cho đã,neutral
"Mới_đầu mình đọc topic lộn , tưởng SSD mới mà có 15 Gb , vô đọc lại thấy 15 TB , sau đọc xong cái giá muốn bật ngửa luôn : $ 9690 ( ~ 216 triệu đồng ) . Đúng là dòng sản_phẩm sao , chỉ để quảng_cáo thương_hiệu thôi .",neutral
làm được bộ_nhớ lớn mà ko cần công_nghệ hả b ạn ? Mình thấy các ông khác có ai làm được như Sam đâu,neutral
Cái này có hơn cái Intel_750 series ko nhỉ ?,neutral
"Định_nghĩa thế_nào là mạnh đi đã rồi hay múa mồm cho sướng cái miệng ! Sản_xuất chip nhớ đích_thị là sản_xuất ra con chip , có nhà_máy , có công_nhân là làm được ! Như đi sản_xuất chip thuê cho các hãng vậy ! Nhưng chip VXL thì còn có chất_xám nên mới giữ bản_quyền , chứ chip nhớ thì_là free rồi nên ai có điều_kiện thì làm ! Công_nghệ hay chất_xám ko phải là ở chỗ này ! Còn công_nghệ thì các hãng vẫn phải nghiên_cứu để cải_tiến nó , nhưng họ ko sản_xuất sản_phẩm ! ? !",neutral
Samsung nhanh thật : | CN chip nhớ giờ như đi đầu cả thế_giới,neutral
5 năm nữa cỡ ssd 16tb chắc chỉ dưới 10t .,neutral
Ăn táo tầu nhiều hóa_chất não teo rồi ak ) ) ) ),neutral
Phim 4K HDD thừa sứa tải và xem bác à . Phim 8K còn xem online được nói chi store 4k trong HDD mà xem ko được .,neutral
tính mua cắm android box xem sợ hdd nó chậm,neutral
"SSD không xóa dự_liệu , chỉ đánh_dấu là trống có_thể ghi dữ_liệu lên thôi",neutral
"Chuyên nâng_cấp , thay ổ SSD cho các dòng Macbook_Retina , Macbook_Air giá tốt . Lấy ngay , địa_chỉ 575 Lê_Hồng_Phong_Quận 10 . Website http : / / applecare24h.vn Trung_Tâm_Apple | Sửa_Macbook , iPad , iPhone Chuyên sửa_chữa Macbook , sửa_chữa i Pad , sửa_chữa i_Phone . Kinh_nghiệm nhiều năm trong lĩnh_vực Apple . Sửa uy_tín , lấy liền . ĐC : 575 Lê_Hồng_Phong Q.10 TPHCM applecare24h.vn",neutral
"bữa đọc có trên 5000 giờ ra giá gần 10k , thôi chờ WD ra 64 lớp cho r rẻ hơn mà_lại dung_lượng cao hơn",neutral
Con này chắc các đại_gia gắn vào mấy máy chuyên_nghiệp quay 8K hàng tỉ đồng mới xứng_đáng số tiền bỏ ra .,neutral
Năm 2009 mua cái HDD_Seagate 160GB cũng mất 800K rồi .,neutral
năm đó mình mua 250GB có 780k à mà,neutral
"có 16tb mà 200 củ . thôi để tiền nâng_cấp main , cpu với ram",neutral
"Cách đây 2 tháng , Sony công_bố là họ đã bán được 40 triệu PS4 trên toàn_cầu và bây_giờ , con_số này đã tăng lên 43.5 triệu máy , tức_là trong 2 tháng tăng 3.5 triệu máy . 43.5 triệu máy này là lượng PS4 mà Sony giao tới các nhà_bán_lẻ ( Amazon , Newegg , BestBuy vv và vv ) , chưa tính những máy mà khách_hàng mua trực_tiếp từ Sony_Store . PS4 hiện là dòng máy console bán_chạy nhất trong thị_trường game toàn thế_giới có qui_mô gần 100 tỉ $ . Hồi tháng 5 vừa_rồi , khi Sony công_bố họ đã bán được 40 triệu PS4 thì đối_thủ lớn nhất_là Microsoft chỉ mới bán được 19 triệu chiếc Xbox_One , tức_là xấp_xỉ một_nửa sản_lượng của Sony . Công_ty này cũng rất tự_tin khi dự_báo rằng họ sẽ bán được tổng_cộng 60 triệu PS4 tính đến hết năm tài_chính 2016 , kết_thúc tháng 3/2017 . Dự_kiến cuối năm nay Sony sẽ giới_thiệu phiên_bản nâng_cấp PS Neo của PS4 , với phần_cứng và đồ_họa được nâng_cấp mạnh_mẽ hơn , đồng_thời ra_mắt thêm phụ_kiện VR để bổ_sung khả_năng chơi game thực_tế ảo . Hy_vọng dòng máy mới sẽ giúp Sony đẩy_mạnh doanh_số của hệ console này . Theo Venturebeat ​",neutral
Mảng camera và cảm_biến cho nó nữa bác,neutral
mong ra con neo mấy con ps_4 thường bản refurbish trên amazon sẽ giảm_giá,neutral
ở vn mua hang qua amazon được không . và thanh_toán như_thế_nào,neutral
Nét như sony,neutral
256_core vậy mạnh hơn máy bàn rồi à . hix máy bàn có 4_core,neutral
Hoàn_toàn đc vì nó có 2 khe cắm usb 3.0 .,neutral
"GGplay có cho tải cái gì khác ngoài mấy app của nó đâu , cài = apk thì đa_phần là ko tương_thichs được với ShieldTV",neutral
"﻿dt thì IRon_A870 chơi êm , ho_tro tay cầm G910 của mình , còn table chưa thử wa",neutral
mình nhớ là shield nó dùng android_tv_os nên sẽ không có hết ứng_dụng của ggplay,neutral
"Mình thấy nếu Nintendo phát_hành máy loại 4 nút này và phát_triển , sửa lại đồ_họa các game cũ ( Contra 1,2 ; KaGe ; Nấm ; ... ) cho đẹp hơn , phù_hợp với kiểu màn mới bây_giờ chắc là bán được nhiều sản_phẩm hơn . Nếu họ phát_hành máy như_vậy mình sẽ mua 1 bộ khi con_trai mình lớn tầm 7 tuổi , 2 bố_con chơi chung . He he Cái kiểu 30 game này chắc chỉ bán cho đồng_chí nào sưu_tập hay một_số quốc_gia nhiều tiền , mua về vài hôm chơi rồi quăng xó cho coi .",neutral
"có_thể trong đĩa đó có driver vì nếu_không người_ta cho bạn cái đĩa làm_gì , tùy mỗi loại tay_cầm của mỗi hãng có driver khác_nhau nên không_thể biết chính_xác là phải tải ở đâu , bạn nên tìm người quen am_hiểu về máy_tính cài_đặt giúp bạn chứ mình cũng chẳng biết giải_thích sao , hoặc bạn có_thể tìm trên Google . Còn vấn_đề bạn của bạn trả_lời như_vậy thì đúng là bạn đó chẳng biết gì thật , hoặc có_thể bạn đó lười sợ bạn nhờ_vả nên nói vậy để thoát Đa_số những người am_hiểu họ rất ghét bị nhờ_vả . Còn không được nữa thì bạn nên đem ra tiệm nhờ họ cài giúp rồi trả phí thì dễ hơn là đi nhờ_vả người quen .",neutral
"Không thiết_thực lắm nhỉ . Chưa bao_giờ sách Xbox đi đâu , toàn để ở nhà . Trừ khi ai đó quá ghiền game thôi .",neutral
"​ Nhiều năm trước , Microsoft có một tầm nhìn khá táo_bạo đối_với tương_lai của thế_giới điện_toán . Hãng muốn đưa tất_cả mọi thứ vào trong những hình_vuông hoặc hình_chữ_nhật . Mỗi ô như_thế sẽ đại_diện cho một ứng_dụng , một game , một trải_nghiệm nào_đó , và bạn chỉ việc chạm vào nó để bắt_đầu tiêu_thụ nội_dung . Hoặc , nếu bạn đã biết bạn muốn gì , bạn chỉ cần nói tên nó ra và hệ_thống sẽ tự_động mang nội_dung ra cho bạn . Đó chính là tầm nhìn mà Microsoft đã sử_dụng để tạo ra Windows 8 , Windows_Phone , và hơn hết , để tạo ra Xbox . Giờ_đây , tầm nhìn đó đã chết . Thiết_bị dùng để biến tất_cả những điều "" huyền_bí "" trên trở_thành sự_thật - cảm_biến Kinect - không còn luôn bán kèm với chiếc máy chơi game của Microsoft nữa . Kể từ tháng 6 năm nay , người dùng có_thể mua Xbox_One mà không có Kinect với giá 399 $ , rẻ hơn 100 $ so với bộ Xbox_One + cảm_biến ( cần nói thêm rằng bộ này vẫn sẽ được bán song_song với bộ 399 $ chứ không bị bỏ đi ) . Nói cách khác , người dùng sẽ được sở_hữu chiếc console mới nhất của Microsoft với giá rẻ hơn bằng cách hi_sinh hệ_thống camera và microphone vốn được thiết_kế để giúp máy phản_hồi lại các cử_chỉ và mệnh_lệnh giọng nói . "" Xbox_One là Kinect . Chúng không phải là hai hệ_thống riêng_biệt "" . Đây là lời phát_biểu của phó_chủ_tịch Phil_Harrison hồi tháng 8 năm_ngoái . Điều đó không còn đúng nữa . Trong ngắn_hạn , và cũng có_thể là trong dài_hạn , Microsoft có_lẽ rất "" đau_khổ "" khi quyết_định bán Xbox mà không đi chung với Kinect . Xbox_One đã không bán tốt được như đối_thủ PlayStation 4 mặc_dù hệ máy này có những tựa game lớn độc_quyền như Titanfall and Forza_Motorsport 5 . Như_vậy , sự chênh_lệch về giá có_lẽ là một trong những nguyên_nhân khiến Xbox_One vẫn còn đi phía sau PlayStation 4 . Với động_thái mới nhất nói trên , Xbox_One đã có_giá bằng với đối_thủ cạnh_tranh trực_tiếp của mình , cùng là 399 $ . ​ Cảm_biến Kinect thế_hệ mới cũng chưa chứng_tỏ được giá_trị của 100 $ mà người dùng phải_chi thêm khi họ mua Xbox_One . Hiện_nay không nhiều game thật_sự hỗ_trợ tốt việc tương_tác bằng cảm_biến này , nếu có thì những trò_chơi cũng chưa ứng_dụng nó theo một_cách hợp_lý . Bản_thân Kinect cũng chưa cho thấy sự khác_biệt trong việc điều hướng trong giao_diện người dùng của Xbox . Nó đôi_lúc không nhận lệnh , và các app bên ngoài thì chưa khai_thác được hết sức_mạnh đầy hứa_hẹn của hệ_thống ghi_nhận chuyển_động này . Thay vào đó , người dùng cứ chộp lấy tay_cầm lên và điều_khiển thì còn nhanh hơn . Ở thời_điểm hiện_tại , khi Kinect không còn quan_trọng như nó đã từng , việc cắt_giảm thiết_bị này ra khỏi Xbox thực_chất lại khá hợp_lý . Nếu_Microsoft có_thể thuyết_phục được nhiều người mua Xbox_One với giá rẻ hơn , hãng có_thể đảm_bảo về mặt thị_phần so với PS4 . Song_song đó , hãng sẽ bán được nhiều game hơn , số tài_khoản đăng_kí Xbox_Live cũng theo đó tăng lên . Ở mức 399 $ , Microsoft thậm_chí còn có_thể kiếm được nhiều tiền hơn_nữa . Trong trường_hợp Kinect lại trở_nên quan_trọng một lần nữa đối_với Xbox , người dùng chỉ việc đi ra ngoài tiệm hoặc lên Internet để sắm cho mình một cái cảm_biến , chỉ đơn_giản vậy thôi . Chúng_ta cũng đã từng thấy Microsoft thực_hiện chiến_lược này rồi đấy chú : Mẫu_Xbox 360 đầu_tiên được tung ra thị_trường với tùy chọn có hoặc không có ổ_cứng , nhưng trong bối_cảnh người_ta chuộng download nội_dung hơn là bỏ đĩa vào xem / chơi , HDD trở_thành một phần bổ_sung cực_kì có giá_trị . Cảm_biến Kinect thế_hệ đầu cũng thế , và nó cũng là một sản_phẩm rất thành_công ngay cả khi Microsoft ra_mắt thiết_bị này ở nửa cuối vòng đời của Xbox 360 . Chẳng phải khi_không mà Tổ_chức kỷ_lục thế_giới Guinness phong cho Kinect là phụ_kiện chơi game ngoại_vi bán_chạy nhất . Nhưng có một sự khác_biệt rất lớn giữa một phụ_kiện tùy chọn với một phụ_kiện được bán kèm theo mỗi_một chiếc console . Microsoft từng hứa_hẹn với giới phát_triển game rằng mỗi chiếc Xbox_One xuất_hiện thì 100% sẽ đi kèm theo một cái Kinect , và hãng đã liên_tục bảo_vệ ý_kiến này trong một thời_gian dài . Chỉ mới hồi tháng Hai năm nay Harvey_Eagle , trưởng nhóm Marketing của Microsoft_Anh_Quốc , đã nhắc lại : "" Giống như những gì chúng_tôi đã nói từ đầu , chúng_tôi tin Kinect là một phần không thể_tích rời của trải_nghiệm Xbox_One "" . Lời hứa_hẹn này gửi đi một thông_điệp rõ_ràng rằng Kinect sẽ dính với Xbox_One . Nhà_phát_triển có_thể yên_tâm rằng thị_trường cho các game và ứng_dụng Kinect là có thực , và nó sẽ được mở_rộng theo từng chiếc Xbox_One được bán ra . Ngược_lại , người dùng Xbox_One có quyền kỳ_vọng những cải_tiến về mặt trải_nghiệm đến từ những công_ty phát_triển game và phần_mềm . ​ Bây_giờ thì Microsoft đã thất_hứa , lời đảm_bảo nói trên đã mất đi và thị_trường dành cho phần_mềm Kinect sẽ không_bao_giờ giống như trước nữa . Công_ty đã gợi_ý rằng tính_năng nhận_diện giọng nói của Kinect sẽ tốn lên theo thời_gian bởi nó có khả_năng học_hỏi từ người dùng , nhưng giờ thì_có quá ít lý_do để gắm thường_trực Kinect và Xbox_One , dẫn đến hệ_quả cuối_cùng là số_lượng khách_hàng có xài Kinect sẽ thu_hẹp . Trong bối_cảnh Microsoft đã quay lưng hoàn_toàn với lời hứa của mình , chúng_ta khó mà tin được những lời hứa_hẹn khác của công_ty đối_với hệ_sinh_thái Xbox . Hoàn_toàn có khả_năng công_ty ra_mắt chiếc Xbox_One không đi kèm tính_năng TV , và vì Kinect đóng vai_trò là một bộ phát hồng_ngoại cho cả hệ_thống giải_trí tại_gia , việc không có cảm_biến sẽ khiến vai_trò trung_tâm của Xbox giảm đi đáng_kể . Một mối nguy_hiểm còn lớn hơn đó là tương_lai mà Microsoft từng vẽ ra , nơi mà chúng_ta có_thể sử_dụng Xbox như một chiếc máy_tính đặt trong phòng khách . Đến giờ Microsoft cũng chưa có một câu trả_lời cụ_thể liên_quan đến việc phát_triển ứng_dụng cho Xbox_One mặc_dù công_ty nói rằng hệ_điều_hành của máy là dựa trên Windows . Trong bối_cảnh Microsoft muốn bỏ bớt đi những thứ không liên_quan đến game , có khả_năng các lập_trình_viên sẽ không còn hứng_thú để nhảy vào cuộc_chơi nữa . Thay vào đó , họ sẽ xài Kinect để làm những việc khác , những ứng_dụng khác ngoài thực_tiễn , tương_tự như cách mà cách nhà_khoa_học , các việc nghiên_cứu đã sử_dụng Kinect thế_hệ đầu để làm nhiều thứ từ theo_dõi chuyển_động cho_đến mang lên thám_hiểm vũ_trụ . ​ Giờ_đây , Microsoft hiện đang hi_sinh tương_lai để tập_trung cho hiện_tại , y_hệt như cách mà công_ty đưa các tính_năng thân_thiện với chuột và bàn_phím vào để khắc_phục nhược_điểm của Windows 8 . Microsoft không còn định_hướng người dùng đến việc điều_khiển thiết_bị điện_toán bằng giọng nói , cử_chỉ và cảm_ứng nữa . Lúc này , giao_diện Metro ( Modern ) cũng trở_nên kém quan_trọng hơn , và nói một_cách thẳng thắng thì trên những thiết_bị như Xbox_One và máy_tính truyền_thống , các ô Tile chỉ còn là những điểm nhấn vào mặt giao_diện , và người dùng vẫn di_chuyển giữa các ô này bằng chiếc tay_cầm chơi game . Tính hữu_ích thật_sự của chúng vẫn còn bị kẹt lại với các thói_quen sử_dụng hiện_tại . Nhưng cũng đừng ngạc_nhiên nếu một ngày nào_đó bạn lại thấy Microsoft khôi_phục toàn_bộ tầm nhìn của hãng . Microsoft là một công_ty đầy tham_vọng , họ lại có nhiều nguồn_lực và nhân_tài để thực_hiện ý_muốn của mình . Hãng cũng chính là đơn_vị từng tham_gia rất sớm vào thị_trường tablet và smartphone đấy thôi . Chúng_ta hãy chờ xem sao . Nguồn : The_Verge ​",neutral
